code,pop_2013,pop_2018,evol_pop_pct
QP051010,1917.0,1475.0,-23.05685967657799
QP051011,1455.0,1113.0,-23.505154639175263
QP051012,3183.0,3413.0,7.225887527489783
QP052001,1799.0,1756.0,-2.3902167871039492
QP052002,1289.0,1038.0,-19.472459270752516
QP052003,1147.0,1027.0,-10.462074978204006
QP052004,7470.0,6360.0,-14.859437751004013
QP053001,1196.0,1234.0,3.177257525083621
QP053002,2214.0,1952.0,-11.833785004516717
QP053003,3274.0,3170.0,-3.176542455711673
QP054001,979.0,960.0,-1.9407558733401387
QP054002,1412.0,1404.0,-0.5665722379603388
QP054003,1458.0,1344.0,-7.818930041152261
QP054004,1420.0,1348.0,-5.0704225352112715
QP054005,2768.0,3203.0,15.715317919075144
QP054006,1073.0,982.0,-8.48089468779124
QP054007,1161.0,982.0,-15.417743324720067
QP054008,1508.0,1294.0,-14.190981432360738
QP054009,2275.0,2269.0,-0.26373626373625836
QP054010,1038.0,1003.0,-3.3718689788053924
QP054011,1876.0,1679.0,-10.501066098081024
QP054012,1810.0,1813.0,0.16574585635358297
QP054013,2669.0,2708.0,1.4612214312476501
QP054014,3602.0,3541.0,-1.6935036091060507
QP054015,5648.0,5509.0,-2.461048158640222
QP054016,15045.0,15684.0,4.247258225324035
QP054017,2579.0,2339.0,-9.305932531989146
QP054018,1799.0,1427.0,-20.678154530294613
QP055001,2326.0,1980.0,-14.875322441960448
QP055002,1609.0,1389.0,-13.673088875077688
QP055003,2199.0,2082.0,-5.320600272851294
QP056001,1490.0,1435.0,-3.691275167785235
QP056002,1147.0,1017.0,-11.333914559721014
QP056003,1907.0,2231.0,16.990036706869425
QP056004,1767.0,1772.0,0.28296547821164975
QP056005,1654.0,1728.0,4.474002418379697
QP056006,2167.0,2506.0,15.643747115828344
QP056007,1214.0,1304.0,7.413509060955525
QP056008,3439.0,3168.0,-7.880197731898808
QP056009,2850.0,3062.0,7.438596491228067
QP057001,1617.0,1385.0,-14.347557204700056
QP057002,5870.0,5013.0,-14.599659284497445
QP057003,3211.0,3476.0,8.252880722516354
QP057004,1420.0,1382.0,-2.6760563380281654
QP057005,3595.0,3377.0,-6.063977746870652
QP057006,1816.0,1919.0,5.6718061674008835
QP057007,2203.0,1997.0,-9.350885156604626
QP057008,1371.0,1186.0,-13.49380014587892
QP057009,1983.0,1967.0,-0.8068582955118475
QP057010,1129.0,1158.0,2.5686448184233823
QP057011,2482.0,2120.0,-14.585012087026595
QP057012,2675.0,2399.0,-10.317757009345796
QP057013,1224.0,1040.0,-15.032679738562093
QP057014,1474.0,1397.0,-5.223880597014929
QP057015,3457.0,3171.0,-8.273069135088228
QP057016,1078.0,1093.0,1.3914656771799594
QP057017,1546.0,1299.0,-15.976714100905564
QP057018,3019.0,3062.0,1.4243126863199729
QP057019,1258.0,1139.0,-9.459459459459463
QP057020,11013.0,10660.0,-3.205302823935352
QP057021,1408.0,1242.0,-11.78977272727273
QP057022,3337.0,3021.0,-9.469583458195984
QP057023,8782.0,8662.0,-1.3664313368253245
QP057024,830.0,985.0,18.67469879518073
QP058001,2531.0,2226.0,-12.050572896088507
QP058002,2102.0,2112.0,0.4757373929590969
QP058003,1907.0,1637.0,-14.158363922391192
QP058004,1601.0,1189.0,-25.733916302311055
QP058005,1492.0,1163.0,-22.050938337801608
QP059001,1065.0,1035.0,-2.8169014084507005
QP059002,1331.0,1376.0,3.380916604057105
QP059003,1120.0,1349.0,20.446428571428577
QP059004,1857.0,2013.0,8.400646203554118
QP059005,3168.0,2906.0,-8.270202020202023
QP059006,2111.0,1874.0,-11.22690667929891
QP059007,2980.0,2976.0,-0.13422818791946067
QP059008,1794.0,1696.0,-5.462653288740249
QP059009,1837.0,1556.0,-15.29667936853566
QP059010,1083.0,974.0,-10.06463527239151
QP059011,1192.0,1082.0,-9.228187919463082
QP059012,1194.0,1142.0,-4.355108877721947
QP059013,1470.0,1454.0,-1.0884353741496544
QP059014,2911.0,2769.0,-4.878048780487809
QP059015,1349.0,1265.0,-6.226834692364713
QP059016,2064.0,2000.0,-3.100775193798455
QP059017,1507.0,1219.0,-19.11081619110816
QP059018,1141.0,1211.0,6.134969325153383
QP059019,9396.0,8536.0,-9.152830991911454
QP059020,1248.0,1318.0,5.608974358974361
QP059021,10732.0,10744.0,0.1118151323145744
QP059022,2319.0,2170.0,-6.425183268650281
QP059023,2257.0,2166.0,-4.031900753212225
QP059024,1066.0,1051.0,-1.407129455909939
QP059025,1935.0,1713.0,-11.472868217054266
QP059026,1104.0,975.0,-11.684782608695654
QP059027,2679.0,2539.0,-5.225830533781261
QP059028,1822.0,1810.0,-0.658616904500553
QP059029,864.0,837.0,-3.125
QP059030,3189.0,3473.0,8.905613044841655
QP059031,2488.0,2819.0,13.303858520900324
QP059032,1282.0,1273.0,-0.7020280811232404
QP059033,983.0,1190.0,21.057985757884023
QP059034,3654.0,3472.0,-4.980842911877392
QP059035,1227.0,1172.0,-4.482477587612066
QP059036,1387.0,1431.0,3.172314347512617
QP059037,1040.0,1027.0,-1.2499999999999956
QP059038,1385.0,1522.0,9.891696750902534
QP059039,1020.0,1049.0,2.8431372549019507
QP059040,1633.0,1401.0,-14.206981016533982
QP059041,1379.0,1416.0,2.6831036983321344
QP059042,2287.0,2257.0,-1.3117621337997432
QP059043,1683.0,1516.0,-9.922756981580516
QP059044,4566.0,4157.0,-8.957512045554095
QP059045,1626.0,1470.0,-9.594095940959413
QP059046,1539.0,1625.0,5.588044184535423
QP059047,1257.0,1270.0,1.0342084327764622
QP059048,1286.0,1401.0,8.942457231726287
QP059049,929.0,896.0,-3.5522066738428393
QP059050,13195.0,13204.0,0.06820765441455379
QP059051,3451.0,3075.0,-10.895392639814549
QP059052,2448.0,2211.0,-9.681372549019606
QP059053,1232.0,1226.0,-0.48701298701299134
QP059054,1172.0,1284.0,9.55631399317407
QP059055,2781.0,2866.0,3.0564545127651943
QP059056,1292.0,1203.0,-6.888544891640869
QP059057,1477.0,1315.0,-10.968178740690593
QP059058,1126.0,1190.0,5.683836589698044
QP059059,1721.0,1558.0,-9.471237652527599
QP059060,1274.0,1177.0,-7.6138147566719
QP059061,4008.0,4167.0,3.967065868263475
QP059062,5912.0,6076.0,2.7740189445196295
QP059063,4860.0,4374.0,-9.999999999999998
QP059064,8659.0,8497.0,-1.8708857835777803
QP059065,1141.0,727.0,-36.28396143733566
QP059066,5218.0,5731.0,9.831353008815636
QP059067,2983.0,2861.0,-4.08984244049615
QP059068,2483.0,2376.0,-4.30930326218284
QP059069,1786.0,1713.0,-4.087346024636062
QP059070,1244.0,1166.0,-6.270096463022512
QP059071,8042.0,8229.0,2.3252922158667033
QP059072,1166.0,1299.0,11.406518010291599
QP059073,1778.0,1733.0,-2.53093363329584
QP059074,47687.0,47011.0,-1.4175771174533947
QP059075,12711.0,12828.0,0.920462591456217
QP059076,1443.0,1421.0,-1.524601524601521
QP059077,3445.0,3186.0,-7.518142235123371
QP059078,1328.0,1175.0,-11.521084337349397
QP059079,1350.0,1282.0,-5.03703703703704
QP059080,10603.0,9519.0,-10.223521644817502
QP059081,1861.0,1719.0,-7.630306286942501
QP059082,69303.0,71013.0,2.467425652569144
QP059083,2132.0,2256.0,5.816135084427776
QP059084,1608.0,1407.0,-12.5
QP059085,4037.0,4143.0,2.625712162496896
QP059086,4204.0,4523.0,7.588011417697427
QP059087,6836.0,6684.0,-2.2235225277940307
QP059088,1435.0,1480.0,3.1358885017421567
QP059089,4385.0,3976.0,-9.327251995439001
QP059090,5249.0,5404.0,2.952943417793863
QP059091,3310.0,3247.0,-1.9033232628398844
QP060001,19538.0,20396.0,4.391442317535055
QP060002,3719.0,3741.0,0.5915568701263751
QP060003,2349.0,2585.0,10.046828437633026
QP060004,2828.0,2805.0,-0.8132956152758108
QP060005,2137.0,2125.0,-0.5615348619560145
QP060006,2670.0,2645.0,-0.9363295880149836
QP060007,3059.0,3490.0,14.08957175547565
QP060008,3083.0,3271.0,6.097956535841709
QP060009,4753.0,5069.0,6.648432568903839
QP060010,2703.0,2775.0,2.663706992230863
QP060011,8913.0,8784.0,-1.4473241332884523
QP060012,1229.0,1354.0,10.170870626525641
QP060013,3089.0,2794.0,-9.550016186468113
QP060014,1118.0,1212.0,8.407871198568873
QP060015,1285.0,1329.0,3.424124513618687
QP060016,1988.0,1721.0,-13.430583501006033
QP060017,1559.0,1622.0,4.041051956382291
QP060018,1315.0,1157.0,-12.015209125475291
QP061001,1382.0,1471.0,6.439942112879882
QP061002,2626.0,2678.0,1.980198019801982
QP061003,1047.0,788.0,-24.737344794651385
QP061004,1984.0,2180.0,9.879032258064523
QP061005,1233.0,1118.0,-9.326845093268455
QP061006,4245.0,3993.0,-5.936395759717317
QP061007,2113.0,1926.0,-8.849976336961662
QP062001,1088.0,1082.0,-0.5514705882352922
QP062002,1256.0,1515.0,20.621019108280247
QP062003,1588.0,1489.0,-6.234256926952142
QP062004,2413.0,2333.0,-3.315375051802738
QP062005,2365.0,2224.0,-5.961945031712479
QP062006,994.0,919.0,-7.5452716297786715
QP062007,2396.0,2022.0,-15.609348914858101
QP062008,3083.0,3039.0,-1.4271813168991287
QP062009,3347.0,3441.0,2.808485210636391
QP062010,1179.0,1067.0,-9.499575911789648
QP062011,5210.0,5055.0,-2.9750479846449185
QP062012,1889.0,1726.0,-8.628904182106933
QP062013,1496.0,1553.0,3.810160427807485
QP062014,1689.0,1751.0,3.670811130846663
QP062015,1213.0,963.0,-20.610057708161577
QP062016,1332.0,1396.0,4.8048048048048075
QP062017,2727.0,2649.0,-2.8602860286028653
QP062018,1729.0,1590.0,-8.039329091960667
QP062019,4765.0,4414.0,-7.366211962224556
QP062020,2318.0,1878.0,-18.981880931837793
QP062021,1850.0,1684.0,-8.97297297297297
QP062022,3847.0,3517.0,-8.57811281518066
QP062023,2316.0,2067.0,-10.75129533678757
QP062024,2215.0,2158.0,-2.573363431151243
QP062025,4803.0,4246.0,-11.596918592546324
QP062026,1497.0,1516.0,1.2692050768203123
QP062027,1497.0,1365.0,-8.81763527054108
QP062028,7071.0,6792.0,-3.945693678404749
QP062029,4819.0,5029.0,4.357750570657815
QP062030,2275.0,2027.0,-10.901098901098905
QP062031,1232.0,1125.0,-8.685064935064934
QP062032,1610.0,1529.0,-5.0310559006211175
QP062033,4072.0,3908.0,-4.02750491159135
QP062034,1438.0,1309.0,-8.97079276773296
QP062035,2301.0,2288.0,-0.5649717514124242
QP062036,2896.0,3126.0,7.941988950276246
QP062037,1776.0,1694.0,-4.61711711711712
QP062038,1134.0,1026.0,-9.523809523809524
QP062039,1092.0,1185.0,8.516483516483508
QP062040,1670.0,1516.0,-9.221556886227544
QP062041,1936.0,1835.0,-5.216942148760328
QP062042,1049.0,1013.0,-3.4318398474737832
QP062043,1898.0,1869.0,-1.5279241306638602
QP062044,2183.0,1953.0,-10.53595968850206
QP062045,2466.0,2410.0,-2.270884022708841
QP062046,1231.0,1254.0,1.8683996750609166
QP062047,1418.0,1372.0,-3.244005641748937
QP062048,1915.0,1534.0,-19.895561357702352
QP062049,1487.0,1718.0,15.534633490248817
QP062050,1423.0,1299.0,-8.713984539704844
QP062051,8046.0,7454.0,-7.357693263733534
QP062052,1455.0,1424.0,-2.130584192439866
QP062053,1227.0,986.0,-19.641401792991033
QP062054,2584.0,2049.0,-20.70433436532507
QP062055,5477.0,4733.0,-13.58407887529669
QP062056,8555.0,7963.0,-6.919929865575691
QP062057,2693.0,2797.0,3.8618640920905944
QP062058,1849.0,1640.0,-11.303407247160624
QP062059,1207.0,973.0,-19.386909693454847
QP062060,1088.0,937.0,-13.878676470588236
QP062061,7023.0,6750.0,-3.8872276804784334
QP062062,1259.0,1342.0,6.59253375694997
QP062063,1499.0,1389.0,-7.338225483655769
QP062064,2193.0,1993.0,-9.119927040583676
QP063001,1033.0,1174.0,13.649564375605028
QP063002,3413.0,2723.0,-20.216818048637563
QP063003,7596.0,8169.0,7.543443917851511
QP063004,4382.0,4281.0,-2.304883614787767
QP063005,1928.0,2025.0,5.031120331950212
QP063006,1560.0,1551.0,-0.5769230769230749
QP063007,1604.0,1769.0,10.28678304239401
QP064001,1649.0,1661.0,0.727713765918736
QP064002,3803.0,3438.0,-9.59768603733895
QP064003,4102.0,3896.0,-5.021940516821067
QP064004,2057.0,2052.0,-0.2430724355858005
QP065001,1516.0,1585.0,4.551451187335087
QP065002,2357.0,2350.0,-0.2969876962240159
QP065003,3316.0,3236.0,-2.4125452352231624
QP065004,1165.0,866.0,-25.66523605150215
QP066001,1226.0,1130.0,-7.8303425774877695
QP066002,2630.0,3001.0,14.106463878326991
QP066003,3430.0,3689.0,7.551020408163267
QP066004,2828.0,2511.0,-11.209335219236205
QP066005,5101.0,4827.0,-5.3714957851401675
QP066006,1581.0,1485.0,-6.072106261859577
QP066007,2854.0,3133.0,9.77575332866152
QP066008,11358.0,7682.0,-32.36485296707167
QP066009,994.0,947.0,-4.728370221327971
QP066010,1609.0,1833.0,13.921690490988192
QP067001,1464.0,1443.0,-1.434426229508201
QP067002,1251.0,1107.0,-11.51079136690647
QP067003,1426.0,1567.0,9.887798036465645
QP067004,5957.0,6149.0,3.2230988752727896
QP067005,1691.0,1459.0,-13.719692489651091
QP067006,2327.0,2298.0,-1.246239793725823
QP067007,2701.0,2250.0,-16.697519437245468
QP067008,1934.0,1727.0,-10.703205791106518
QP067009,2937.0,3041.0,3.5410282601293863
QP067010,1875.0,2161.0,15.253333333333341
QP067011,12869.0,12772.0,-0.7537493200714951
QP067012,2251.0,2241.0,-0.44424700133274264
QP067013,7991.0,8748.0,9.473157301964719
QP067014,5014.0,4632.0,-7.6186677303550105
QP067015,2949.0,3533.0,19.803323160393347
QP067016,16800.0,17645.0,5.029761904761898
QP067017,4199.0,3667.0,-12.669683257918551
QP067018,2493.0,2250.0,-9.747292418772568
QP067019,1259.0,1320.0,4.845115170770442
QP067020,1461.0,1591.0,8.898015058179332
QP067021,2401.0,2517.0,4.831320283215335
QP068001,1901.0,1489.0,-21.672803787480277
QP068002,10191.0,9776.0,-4.072220586792263
QP068003,8111.0,8117.0,0.07397361607692776
QP068004,4419.0,4084.0,-7.580900656257072
QP068005,34043.0,32402.0,-4.820374232588199
QP068006,4674.0,4290.0,-8.215661103979466
QP068007,1263.0,1299.0,2.8503562945368266
QP068008,1893.0,1799.0,-4.96566296883254
QP068009,1889.0,2242.0,18.68713605082053
QP068010,1139.0,966.0,-15.18876207199298
QP069001,1782.0,1611.0,-9.595959595959592
QP069002,2283.0,2279.0,-0.1752080595707417
QP069003,985.0,964.0,-2.131979695431474
QP069004,3129.0,3153.0,0.7670182166826356
QP069005,810.0,918.0,13.33333333333333
QP069006,1201.0,917.0,-23.646960865945044
QP069007,4066.0,3515.0,-13.551401869158875
QP069008,4923.0,4851.0,-1.4625228519195566
QP069009,1517.0,1393.0,-8.174027686222807
QP069010,4759.0,5216.0,9.602857743223359
QP069011,6686.0,6780.0,1.4059228238109567
QP069012,3285.0,3235.0,-1.5220700152207
QP069013,1336.0,1316.0,-1.4970059880239472
QP069014,2408.0,2016.0,-16.279069767441857
QP069015,21966.0,22294.0,1.4932167895838955
QP069016,5976.0,6196.0,3.6813922356091044
QP069017,1372.0,1244.0,-9.329446064139946
QP069018,20491.0,20917.0,2.07896149529061
QP069019,2241.0,2367.0,5.622489959839361
QP069020,2224.0,2281.0,2.5629496402877594
QP069021,917.0,1004.0,9.487459105779728
QP069022,5000.0,4480.0,-10.399999999999999
QP069023,2193.0,2332.0,6.338349293205647
QP069024,1712.0,1753.0,2.394859813084116
QP069025,2092.0,2098.0,0.2868068833651982
QP069026,2265.0,2225.0,-1.7660044150110354
QP069027,1605.0,1462.0,-8.909657320872277
QP069028,15721.0,15549.0,-1.0940779848610194
QP069029,1541.0,1345.0,-12.719013627514597
QP069030,1070.0,1179.0,10.186915887850457
QP069031,5773.0,6297.0,9.076736532132346
QP069032,1275.0,1149.0,-9.882352941176475
QP069033,1347.0,1275.0,-5.345211581291764
QP069034,1409.0,1521.0,7.948899929027675
QP069035,15236.0,15101.0,-0.8860593331583067
QP069036,2801.0,2834.0,1.1781506604783942
QP069037,7585.0,8311.0,9.571522742254457
QP069038,1965.0,1535.0,-21.882951653944016
QP069039,1689.0,1700.0,0.6512729425695696
QP069040,1035.0,991.0,-4.251207729468598
QP069041,1225.0,1174.0,-4.1632653061224545
QP069042,1987.0,1906.0,-4.076497232008047
QP069043,1350.0,1351.0,0.07407407407407085
QP070001,2971.0,2670.0,-10.13126893301919
QP070002,1378.0,1140.0,-17.271407837445572
QP070003,1210.0,936.0,-22.64462809917356
QP070004,1171.0,1218.0,4.013663535439793
QP070005,890.0,919.0,3.2584269662921272
QP071001,2994.0,2839.0,-5.177020708082836
QP071002,1109.0,924.0,-16.681695220919746
QP071003,5955.0,6261.0,5.138539042821155
QP071004,1904.0,1894.0,-0.5252100840336116
QP071005,2376.0,2217.0,-6.691919191919194
QP071006,2057.0,1986.0,-3.4516285853184225
QP071007,1382.0,1756.0,27.062228654124464
QP071008,1265.0,1233.0,-2.5296442687747
QP071009,1323.0,1116.0,-15.646258503401356
QP071010,1029.0,1082.0,5.150631681243922
QP071011,1509.0,1254.0,-16.898608349900602
QP071012,1059.0,968.0,-8.593012275731827
QP071013,1256.0,1125.0,-10.429936305732479
QP072001,1323.0,1271.0,-3.9304610733182144
QP072002,5407.0,5494.0,1.609025337525427
QP072003,4264.0,4185.0,-1.852720450281431
QP072004,6000.0,6112.0,1.866666666666661
QP072005,9714.0,10229.0,5.301626518427005
QP072006,880.0,931.0,5.795454545454537
QP072007,1202.0,1098.0,-8.652246256239604
QP073001,3578.0,3631.0,1.48127445500279
QP073002,6270.0,6465.0,3.1100478468899517
QP073003,1163.0,1147.0,-1.3757523645743786
QP073004,1170.0,1199.0,2.47863247863247
QP074001,3726.0,3323.0,-10.81588835212024
QP074002,1635.0,1374.0,-15.963302752293574
QP074003,1168.0,1104.0,-5.47945205479452
QP074004,1628.0,1305.0,-19.84029484029484
QP074005,1097.0,1806.0,64.63081130355515
QP074006,2245.0,2035.0,-9.35412026726058
QP075001,2127.0,2145.0,0.8462623413258097
QP075002,2119.0,2021.0,-4.624823029731006
QP075003,2431.0,2365.0,-2.714932126696834
QP075004,2371.0,1990.0,-16.069169126950655
QP075005,781.0,530.0,-32.138284250960304
QP075006,1504.0,1340.0,-10.904255319148938
QP075007,3697.0,3020.0,-18.312144982418175
QP075008,3664.0,3321.0,-9.361353711790388
QP075009,2346.0,2260.0,-3.6658141517476595
QP075010,14152.0,14991.0,5.928490672696429
QP075011,7447.0,7711.0,3.5450516986706093
QP075012,13232.0,12251.0,-7.413845223700122
QP075013,5120.0,4708.0,-8.046874999999998
QP075014,14197.0,13888.0,-2.1765161653870546
QP075015,13253.0,13650.0,2.995548177771079
QP075016,7799.0,8337.0,6.8983202974740365
QP075017,1369.0,1113.0,-18.699780861943026
QP075018,1146.0,1508.0,31.588132635253064
QP075019,19541.0,19276.0,-1.3561230233867239
QP075020,28021.0,26556.0,-5.228221690874701
QP076001,1020.0,1228.0,20.392156862745093
QP076002,3241.0,3027.0,-6.602900339401419
QP076003,1809.0,1682.0,-7.020453289110007
QP076004,1998.0,1936.0,-3.1031031031031
QP076005,9038.0,9512.0,5.2445231245850765
QP076006,9221.0,8828.0,-4.262010627914547
QP076007,1915.0,2021.0,5.5352480417754535
QP076008,1841.0,1458.0,-20.803910917979362
QP076009,2628.0,2545.0,-3.158295281582957
QP076010,16493.0,16242.0,-1.5218577578366532
QP076011,5089.0,5444.0,6.975830222047552
QP076012,2749.0,2539.0,-7.639141506002178
QP076013,1883.0,1966.0,4.40785979819438
QP076014,6573.0,5943.0,-9.584664536741217
QP076015,1063.0,964.0,-9.313264346190032
QP076016,1099.0,1041.0,-5.2775250227479535
QP076017,1407.0,1353.0,-3.8379530916844318
QP076018,1247.0,944.0,-24.29831595829992
QP076019,1880.0,1863.0,-0.9042553191489389
QP076020,3003.0,2778.0,-7.492507492507494
QP076021,1981.0,1822.0,-8.026249369005555
QP076022,10314.0,10454.0,1.357378320729108
QP076023,4779.0,4832.0,1.109018623142921
QP076024,1140.0,880.0,-22.807017543859654
QP076025,1333.0,1603.0,20.255063765941483
QP076026,2241.0,2144.0,-4.328424810352516
QP076027,747.0,931.0,24.631860776439083
QP076028,2912.0,2518.0,-13.530219780219777
QP077001,1818.0,1805.0,-0.7150715071507108
QP077002,1803.0,2165.0,20.07764836383805
QP077003,996.0,844.0,-15.261044176706829
QP077004,1689.0,1665.0,-1.4209591474245165
QP077005,3238.0,3472.0,7.226683137739354
QP077006,2677.0,2557.0,-4.482629809488237
QP077007,3848.0,3918.0,1.819126819126815
QP077008,8064.0,8393.0,4.079861111111116
QP077009,6217.0,6858.0,10.310439118545922
QP077010,8590.0,8337.0,-2.945285215366711
QP077011,2752.0,2516.0,-8.575581395348841
QP077012,5283.0,5139.0,-2.7257240204429323
QP077013,14683.0,12785.0,-12.926513655247563
QP077014,5824.0,6885.0,18.217719780219777
QP077015,1617.0,1583.0,-2.1026592455163917
QP077016,1203.0,1126.0,-6.400665004156281
QP077017,2944.0,2858.0,-2.9211956521739135
QP077018,2034.0,2016.0,-0.8849557522123908
QP077019,2789.0,2967.0,6.382215847974182
QP077020,3056.0,3245.0,6.1845549738219985
QP077021,2015.0,1603.0,-20.44665012406948
QP077022,3867.0,3753.0,-2.948021722265326
QP077023,3033.0,3131.0,3.2311242993735556
QP077024,1022.0,1137.0,11.252446183953024
QP078001,21352.0,19940.0,-6.6129636568002965
QP078002,2515.0,2534.0,0.7554671968190929
QP078003,1194.0,1176.0,-1.5075376884422065
QP078004,2985.0,3104.0,3.986599664991619
QP078005,3257.0,3160.0,-2.978200798280628
QP078006,17281.0,17726.0,2.575082460505751
QP078007,2136.0,2420.0,13.295880149812733
QP078008,3918.0,4258.0,8.677896886166403
QP078009,1606.0,1643.0,2.3038605230386144
QP078010,2892.0,2510.0,-13.208852005532501
QP078011,5723.0,5772.0,0.8561943036868858
QP078012,2472.0,2482.0,0.4045307443365731
QP078013,3503.0,3720.0,6.194690265486735
QP078014,1906.0,1625.0,-14.74291710388248
QP078015,8697.0,8735.0,0.43693227549730373
QP078016,710.0,665.0,-6.338028169014088
QP078017,3279.0,3180.0,-3.019213174748403
QP078018,1646.0,1647.0,0.060753341433783525
QP078019,5594.0,5685.0,1.6267429388630683
QP078020,1750.0,1844.0,5.37142857142856
QP078021,10629.0,10434.0,-1.8346034434095437
QP078022,1940.0,2297.0,18.402061855670105
QP079001,2791.0,2766.0,-0.8957362952346837
QP079002,1320.0,1480.0,12.12121212121211
QP079003,1731.0,1862.0,7.567879838243785
QP079004,978.0,980.0,0.2044989775051187
QP079005,1067.0,1173.0,9.934395501405803
QP080001,7061.0,7101.0,0.5664919983005223
QP080002,2492.0,2520.0,1.1235955056179803
QP080003,15846.0,14910.0,-5.90685346459674
QP080004,1199.0,1198.0,-0.08340283569641116
QP080005,2879.0,2659.0,-7.641542202153529
QP080006,1823.0,1891.0,3.730115194733963
QP080007,1957.0,1874.0,-4.241185487991828
QP080008,3664.0,3304.0,-9.825327510917026
QP080009,1071.0,985.0,-8.029878618113917
QP081001,1283.0,1102.0,-14.10756040530008
QP081002,1254.0,966.0,-22.966507177033492
QP081003,1298.0,1507.0,16.10169491525424
QP081004,2116.0,2275.0,7.514177693761814
QP081005,1649.0,1785.0,8.247422680412363
QP081006,2106.0,2083.0,-1.0921177587844277
QP081007,1782.0,1804.0,1.2345679012345734
QP081008,1244.0,1303.0,4.7427652733119
QP081009,1877.0,1776.0,-5.380927011188064
QP081010,1173.0,1279.0,9.036658141517485
QP081011,2701.0,3082.0,14.105886708626425
QP082001,3551.0,3590.0,1.098282174035492
